Id,Expected
66e057db382b8564872a27301a654864_0,850663 16 851943 16 853218 23 854498 23 855751 53 857031 53 858306 55 859586 55 860773 60 860858 61 862053 60 862138 61 863326 153 864606 153 865873 158 867138 158 868418 158 869688 165 870968 165 872241 167 873521 167 874796 172 876076 172 877351 175 878631 175 879908 175 881188 175 882463 180 883743 180 885018 183 886298 183 887573 188 888853 188 890128 190 891403 190 892683 190 893958 185 895238 185 896513 178 897793 178 899071 175 900351 175 901626 177 902906 177 904183 175 905463 175 906738 178 908018 178 909293 178 910573 178 911848 180 913128 180 914403 183 915683 183 916961 185 918236 187 919516 187 920791 195 922071 195 923348 198 924628 198 925903 205 927183 205 928458 210 929738 210 931016 215 932296 215 933573 218 934853 218 936131 222 937411 222 938688 225 939968 225 941243 228 942523 228 943801 230 945078 230 946358 230 947636 190 947843 18 948916 190 949123 18 950193 190 951473 190 952753 188 954033 188 955311 187 956591 187 957868 185 959148 185 960428 178 961708 178 962988 160 964268 160 965548 158 966828 158 968108 158 969388 158 970671 152 971953 150 973233 150 974518 143 975798 143 977081 137 978361 137 979643 133 980923 133 982208 125 983488 125 984801 50 984866 25 986081 50 986146 25 987366 40 987428 20 988646 40 988708 20 989926 37 989991 15 991206 37 991271 15 992488 33 992556 7 993768 33 993836 7 995048 33 996328 33 997611 30 998891 32 1000171 32 1001453 33 1002733 33 1004013 35 1004101 10 1005293 35 1005381 10 1006573 38 1006653 20 1007853 38 1007933 20 1009133 40 1009211 22 1010413 40 1010491 22 1011693 43 1011771 22 1012973 43 1013051 22 1014253 43 1014333 23 1015533 43 1015613 23 1016813 45 1016896 20 1018093 45 1018176 20 1019373 45 1019461 15 1020653 45 1020741 15 1021936 45 1022026 7 1023216 45 1023306 7 1024498 43 1025781 40 1027061 40 1028341 40 1029621 40 1030903 40 1032183 40 1033466 37 1034746 37 1036026 37 1037306 37 1038588 35 1039868 35 1041148 35 1042428 35 1043711 35 1044991 35 1046273 33 1047553 33 1048836 30 1050116 30 1051398 28 1052681 27 1053961 27 1055243 28 1056523 28 1057806 30 1059086 30 1060368 33 1061648 33 1062931 35 1064211 35 1065493 35 1065636 20 1066773 35 1066916 20 1068056 35 1068191 25 1069336 35 1069471 25 1070621 32 1070746 30 1071901 32 1072026 30 1073186 30 1073268 5 1073293 43 1074466 30 1074548 5 1074573 43 1075751 30 1075801 95 1077031 30 1077081 95 1078316 137 1079601 132 1080881 132 1082166 125 1083446 125 1084728 118 1086008 118 1087288 115 1088568 115 1089851 110 1091131 110 1092413 103 1093693 103 1094973 100 1096253 100 1097536 95 1098816 95 1100096 95 1101376 95 1102661 15 1102691 57 1103941 15 1103971 57 1105258 48 1106543 43 1107823 43 1109103 40 1110383 40 1111666 37 1112946 37 1114238 23 1115518 23
66e057db382b8564872a27301a654864_1,866031 5 867296 17 868576 17 869853 20 871133 20 872408 23 873688 23 874968 23 876248 23 877526 22 878806 22 880083 25 881363 25 882643 23 883923 23 885201 25 886481 25 887761 25 889041 25 890318 28 891593 33 892873 33 894143 45 895423 45 896691 60 897971 60 899246 67 900526 67 901803 76 903083 76 904358 86 905638 86 906916 90 908196 90 909471 95 910751 95 912028 101 913308 101 914586 103 915866 103 917146 105 918423 108 919703 108 920986 105 922266 105 923546 108 924826 108 926108 106 927388 106 928668 108 929948 108 931231 108 932511 108 933791 110 935071 110 936353 111 937633 111 938913 111 940193 111 941471 113 942751 113 944031 110 945308 111 946588 111 947826 17 947861 115 949106 17 949141 115 950383 148 951663 148 952941 148 954221 148 955498 151 956778 151 958053 153 959333 153 960606 160 961886 160 963148 178 964428 178 965706 178 966986 178 968266 178 969546 178 970823 181 972103 178 973383 178 974661 180 975941 180 977218 183 978498 183 979776 185 981056 185 982333 186 983613 186 984851 15 984891 188 986131 15 986171 188 987406 22 987448 188 988686 22 988728 188 989963 28 990006 187 991243 28 991286 187 992521 35 992563 188 993801 35 993843 188 995081 227 996361 227 997641 222 998923 218 1000203 218 1001486 212 1002766 212 1004048 53 1004111 145 1005328 53 1005391 145 1006611 42 1006673 140 1007891 42 1007953 140 1009173 38 1009233 140 1010453 38 1010513 140 1011736 35 1011793 138 1013016 35 1013073 138 1014296 37 1014356 135 1015576 37 1015636 135 1016858 38 1016916 132 1018138 38 1018196 132 1019418 43 1019476 132 1020698 43 1020756 132 1021981 45 1022033 133 1023261 45 1023313 133 1024541 185 1025821 182 1027101 182 1028381 180 1029661 180 1030943 178 1032223 178 1033503 175 1034783 175 1036063 175 1037343 175 1038623 173 1039903 173 1041183 173 1042463 173 1043746 167 1045026 167 1046306 167 1047586 167 1048866 167 1050146 167 1051426 165 1052708 160 1053988 160 1055271 155 1056551 155 1057836 147 1059116 147 1060401 140 1061681 140 1062966 132 1064246 132 1065528 108 1066808 108 1068091 100 1069371 100 1070653 93 1071933 93 1073216 52 1073273 20 1074496 52 1074553 20 1075781 20 1077061 20
998906d3694abb47953b0e4909384b57_0,456073 8 457353 8 458631 15 459911 15 461191 25 462468 38 463748 38 465028 45 466308 45 467586 50 468866 50 470146 55 471426 55 472706 57 473986 57 475263 63 476543 63 477823 63 479103 63 480381 67 481661 67 482941 67 484221 70 485501 70 486778 73 488058 73 489338 73 490618 73 491898 73 493178 73 494458 75 495738 75 497016 77 498296 77 499576 77 500856 77 502136 77 503413 80 504693 80 505973 80 507253 80 508531 80 509811 80 511091 80 512371 80 513651 80 514931 80 516208 85 517488 85 518768 85 520046 87 521326 87 522606 87 523886 87 525163 90 526443 90 527723 90 529003 90 530283 90 531563 90 532843 90 534123 90 535401 95 536681 95 537961 95 539241 95 540521 95 541798 98 543078 98 544358 98 545638 98 546918 98 548198 98 549476 100 550756 100 552036 100 553316 100 554593 103 555873 103 557153 103 558431 105 559711 105 560988 108 562268 108 563546 110 564826 110 566103 113 567383 113 568658 118 569938 118 571216 120 572496 120 573773 123 575053 123 576331 125 577608 125 578888 125 580166 127 581446 127 582723 130 584003 130 585283 130 586563 130 587841 132 589121 132 590401 132 591681 132 592958 135 594238 135 595518 135 596798 133 598078 133 599356 135 600636 135 601916 135 603196 135 604476 135 605756 135 607036 135 608316 135 609596 135 610876 135 612156 135 613436 135 614716 132 615996 132 617276 132 618556 132 619836 132 621118 128 622398 128 623678 128 624958 128 626238 125 627518 125 628801 122 630081 122 631361 120 632641 117 633921 117 635201 117 636481 117 637761 115 639041 115 640321 110 641601 110 642881 107 644161 107 645441 105 646721 105 648001 102 649281 102 650561 100 651841 97 653121 97 654403 93 655683 93 656963 90 658243 90 659523 88 660803 88 662083 88 663363 88 664646 82 665926 82 667206 82 668486 82 669768 78 671053 73 672333 73 673621 62 674901 62 676191 52 677471 52 678756 45 680036 45 681323 38 682603 38 683888 30 685168 30 686453 25 687733 25 689016 22 690298 18 691578 18 692861 15 694141 15 695423 13 696703 13 697983 10 699263 10 700546 7 701826 7 703106 5 704386 5 705668 3 706948 3 854141 7 855421 7 856696 17 857976 17 859253 25 860533 30 861813 30 863091 37 864371 37 865651 42 866931 42 868211 45 869491 45 870768 50 872048 50 873328 53 874608 53 875888 55 877168 55 878446 60 879726 62 881006 62 882286 65 883566 65 884846 65 886126 65 887403 70 888683 70 889963 70 891243 70 892523 73 893803 73 895081 75 896361 75 897641 77 898921 77 900201 77 901478 83 902758 83 904038 83 905318 83 906598 85 907878 85 909156 87 910436 87 911716 90 912996 90 914276 90 915556 90 916836 92 918113 95 919393 95 920673 95 921953 95 923233 98 924513 98 925793 98 927073 98 928353 100 929633 100 930911 102 932191 102 933471 102 934751 105 936031 105 937311 105 938591 105 939871 105 941151 105 942431 105 943711 105 944988 110 946268 110 947548 110 948828 110 950108 110 951388 110 952668 113 953948 113 955228 113 956508 113 957788 113 959068 115 960348 115 961628 115 962908 115 964188 115 965468 115 966748 115 968028 115 969306 120 970586 120 971866 120 973146 120 974426 120 975706 120 976986 120 978266 120 979546 120 980826 120 982106 120 983386 120 984666 120 985946 120 987226 120 988506 120 989786 120 991066 120 992346 120 993626 120 994906 120 996186 120 997466 120 998746 120 1000026 120 1001306 120 1002586 120 1003866 120 1005146 120 1006426 120 1007706 120 1008986 120 1010266 120 1011546 120 1012826 120 1014108 115 1015388 115 1016668 115 1017948 115 1019228 115 1020508 115 1021788 113 1023068 113 1024348 113 1025628 113 1026908 110 1028188 110 1029468 110 1030751 105 1032031 105 1033311 102 1034591 102 1035871 100 1037151 100 1038431 97 1039711 97 1040991 95 1042271 95 1043551 92 1044831 92 1046111 87 1047391 87 1048673 83 1049953 80 1051233 80 1052513 78 1053793 78 1055073 73 1056353 73 1057636 67 1058916 67 1060196 62 1061476 62 1062756 57 1064036 57 1065318 50 1066598 50 1067878 45 1069161 37 1070441 37 1071723 30 1073003 30 1074286 20 1075566 20 1076853 8 1078133 8
998906d3694abb47953b0e4909384b57_1,
26679bff55177a34fc01019eec999fd8_0,142936 18 144216 18 145486 43 146766 43 148041 63 149321 63 150596 78 151876 78 153154 90 154429 102 155709 102 156986 110 158266 110 159544 117 160824 117 162099 130 163379 130 164654 142 165934 142 167211 158 168491 158 169766 170 171046 170 172324 175 173604 175 174881 183 176161 183 177436 193 178716 193 179994 197 181274 197 182549 207 183829 207 185104 215 186384 215 187659 225 188939 225 190214 232 191494 232 192769 242 194049 242 195326 248 196606 248 197884 252 199161 258 200441 258 201719 262 202999 262 204276 268 205556 268 206833 273 208113 273 209391 275 210671 275 211948 281 213228 281 214506 285 215786 285 217063 291 218343 291 219623 293 220903 293 222181 298 223461 298 224738 303 226018 303 227296 308 228576 308 229856 313 231136 313 232413 318 233693 318 234971 323 236251 323 237528 328 238808 328 240086 333 241366 333 242643 336 243921 340 245201 340 246478 346 247758 346 249036 348 250316 348 251596 350 252876 350 254153 353 255433 353 256711 358 257991 358 259271 358 260551 358 261831 360 263111 360 264388 363 265668 363 266948 363 268228 363 269508 366 270788 366 272068 366 273348 366 274628 366 275908 366 277186 368 278466 368 279746 368 281026 368 282306 368 283586 368 284866 368 286146 368 287426 368 288703 371 289983 371 291263 371 292543 371 293823 373 295103 373 296383 373 297663 373 298941 375 300221 375 301501 375 302781 375 304061 375 305341 375 306621 375 307901 375 309181 375 310461 375 311741 378 313021 378 314301 378 315581 378 316861 378 318141 378 319421 378 320701 378 321981 378 323261 378 324541 380 325821 380 327101 380 328381 380 329661 380 330938 383 332218 383 333498 383 334778 383 336058 383 337338 383 338618 386 339898 386 341178 386 342458 386 343736 388 345016 388 346296 388 347576 388 348853 391 350133 391 351413 393 352693 393 353971 395 355251 395 356531 395 357811 395 359088 398 360368 398 361648 401 362928 401 364206 403 365486 403 366766 403 368046 403 369323 406 370603 406 371881 408 373161 408 374441 408 375718 408 376998 408 378276 408 379556 408 380836 408 382116 408 383393 408 384673 408 385951 408 387231 408 388511 408 389791 408 391068 408 392348 408 393628 406 394908 406 396186 403 397466 403 398746 398 400026 398 401303 393 402583 393 403863 388 405143 388 406421 385 407701 385 408981 380 410261 380 411538 378 412818 378 414098 373 415378 373 416656 373 417936 368 419216 368 420493 368 421773 368 423051 368 424331 368 425611 365 426891 365 428168 366 429448 366 430728 363 432008 363 433288 361 434568 361 435846 363 437126 363 438406 360 439686 360 440966 358 442246 358 443523 358 444803 358 446083 356 447363 356 448643 353 449923 353 451203 351 452483 351 453763 351 455043 351 456321 350 457601 350 458881 348 460161 348 461441 343 462721 340 464001 340 465281 338 466561 338 467838 336 469118 336 470398 328 471678 328 472958 321 474238 321 475518 316 476798 316 478078 313 479358 313 480638 308 481918 308 483198 306 484478 306 485758 301 487038 301 488318 296 489598 296 490878 288 492158 288 493438 283 494718 283 495998 278 497278 278 498558 273 499838 273 501118 271 502398 271 503678 266 504958 266 506238 263 507518 258 508798 258 510076 258 511356 258 512636 258 513916 258 515196 255 516476 255 517758 253 519038 253 520318 251 521598 251 522878 251 524158 251 525438 251 526718 251 527998 251 529278 251 530558 251 531838 251 533118 251 534398 251 535681 248 536961 248 538241 248 539521 248 540803 246 542083 246 543363 243 544643 243 545926 240 547206 240 548486 238 549768 236 551048 236 552328 233 553608 233 554891 228 556171 228 557453 223 558733 223 560013 221 561293 221 562576 215 563856 215 565138 211 566418 211 567703 203 568983 203 570266 198 571546 198 572831 190 574111 190 575396 183 576676 183 577996 25 578064 72 579276 25 579344 72 580629 65 581909 65 583194 57 584474 57 585759 50 587039 50 588326 40 589606 40 590894 30 592174 30 593459 22 594744 12 596024 12
26679bff55177a34fc01019eec999fd8_1,
cb2eb1ef57af2ed9fbb63b28163a7459_0,
cb2eb1ef57af2ed9fbb63b28163a7459_1,269398 18 270678 18 271951 35 273231 35 274503 48 275781 55 277061 55 278336 70 279616 70 280893 75 282173 75 283451 77 284731 77 286008 83 287288 83 288566 87 289846 87 291123 95 292403 95 293681 100 294958 105 296238 105 297518 108 298798 108 300076 112 301356 112 302633 118 303913 118 305193 120 306473 120 307753 123 309033 123 310311 127 311591 130 312871 130 314148 135 315428 135 316708 138 317988 138 319268 140 320548 140 321826 145 323106 145 324386 147 325666 147 326946 150 328226 150 329503 155 330783 158 332063 158 333343 160 334623 160 335903 163 337183 163 338463 165 339743 165 341023 165 342303 165 343583 168 344863 168 346143 168 347423 168 348701 172 349981 172 351261 172 352541 175 353821 175 355101 175 356381 175 357663 175 358943 175 360223 175 361503 175 362783 178 364063 178 365343 178 366623 178 367903 178 369183 178 370463 178 371743 180 373023 180 374303 180 375583 180 376866 180 378146 180 379426 180 380706 180 381986 182 383266 182 384546 182 385826 182 387108 183 388388 183 389668 183 390948 183 392228 183 393508 185 394788 185 396071 182 397351 182 398631 182 399911 182 401191 185 402471 185 403751 185 405031 185 406313 183 407593 185 408873 185 410153 185 411433 185 412716 182 413996 182 415276 185 416556 185 417838 183 419118 183 420398 183 421678 183 422961 180 424241 180 425521 182 426801 182 428081 182 429363 180 430643 180 431923 183 433203 183 434486 180 435766 180 437046 180 438326 180 439608 180 440888 180 442168 180 443448 180 444731 177 446011 177 447291 177 448573 178 449853 178 451133 178 452413 178 453696 175 454976 175 456256 175 457536 175 458816 175 460096 175 461378 173 462658 170 463938 170 465221 167 466501 167 467781 165 469061 165 470343 160 471623 160 472903 158 474183 158 475463 158 476743 158 478026 155 479306 155 480586 155 481868 153 483148 153 484428 153 485708 153 486988 153 488268 153 489551 150 490831 150 492111 150 493391 150 494671 147 495951 147 497231 145 498511 145 499793 140 501073 133 502353 133 503636 125 504916 125 506196 122 507476 122 508758 118 510038 118 511318 118 512598 118 513881 112 515161 112 516441 110 517721 110 519003 105 520283 103 521563 103 522846 97 524126 97 525406 92 526686 92 527966 92 529246 92 530528 88 531808 88 533091 82 534371 82 535651 80 536931 80 538213 75 539496 72 540776 72 542056 70 543336 70 544618 65 545898 65 547181 60 548461 60 549743 55 551023 55 552306 50 553586 50 554868 45 556148 45 557431 40 558713 38 559993 38 561276 32 562556 32 563838 30 565118 30 566401 27 567681 27 568963 25 570243 25 571526 22 572806 22 574088 20 575368 20 576651 17 577931 17 579211 17 580493 15 581773 15 583056 12 584336 12 585618 10 586898 10 588181 5 589461 5
626650908b1cb932a767bf5487ced51b_0,
626650908b1cb932a767bf5487ced51b_1,308708 65 309988 65 311261 85 312541 85 313806 110 315086 110 316361 120 317641 120 318916 130 320196 130 321473 140 322753 140 324033 145 325313 145 326591 152 327871 152 329151 160 330428 168 331708 168 332988 173 334268 173 335548 178 336828 178 338106 185 339386 185 340666 187 341946 187 343226 192 344506 192 345784 199 347064 199 348344 202 349624 202 350904 204 352184 204 353464 207 354744 207 356024 212 357304 212 358581 217 359861 217 361141 220 362421 220 363701 225 364981 225 366261 227 367541 227 368821 232 370101 232 371379 237 372659 237 373939 242 375219 247 376499 247 377779 249 379059 249 380339 252 381619 252 382899 254 384179 254 385459 259 386739 259 388019 262 389299 262 390579 267 391859 267 393139 269 394419 269 395699 272 396979 272 398261 275 399541 275 400821 277 402101 277 403381 282 404661 282 405939 292 407219 292 408499 297 409779 297 411059 299 412339 299 413619 302 414899 302 416179 304 417459 307 418739 307 420021 307 421301 307 422581 310 423861 310 425144 309 426424 309 427704 312 428984 312 430266 310 431546 310 432828 310 434108 310 435388 310 436668 310 437948 313 439228 313 440508 313 441788 313 443068 315 444348 315 445628 315 446908 315 448188 318 449468 318 450748 318 452028 318 453311 315 454591 315 455871 317 457151 317 458433 315 459713 315 460993 315 462276 312 463556 312 464836 315 466116 315 467396 315 468676 315 469953 318 471233 318 472513 318 473793 318 475073 318 476353 318 477631 320 478911 320 480188 325 481468 325 482746 327 484026 327 485301 332 486581 332 487859 334 489139 334 490416 337 491696 337 492974 342 494254 342 495534 342 496814 342 498094 342 499374 342 500654 342 501934 342 503214 344 504494 344 505774 344 507054 344 508334 344 509616 345 510896 345 512176 125 512311 210 513456 125 513591 210 514736 122 514876 207 516016 122 516156 207 517296 120 517436 207 518576 120 518716 207 519856 40 519906 70 519996 207 521136 40 521186 70 521276 207 522416 35 522468 65 522558 208 523696 35 523748 65 523838 208 524979 24 525031 62 525118 208 526259 24 526311 62 526398 208 527539 19 527591 37 527631 22 527678 208 528819 19 528871 37 528911 22 528958 208 530099 14 530153 33 530193 20 530238 208 531379 14 531433 33 531473 20 531518 208 532661 7 532713 33 532751 22 532798 205 533941 7 533993 33 534031 22 534078 205 535271 32 535306 27 535356 207 536551 32 536586 27 536636 207 537831 67 537916 207 539111 67 539196 207 540391 72 540471 212 541671 72 541751 212 542948 295 544228 295 545506 297 546786 297 548066 297 549343 300 550623 300 551901 302 553181 302 554461 302 555741 302 557023 300 558303 300 559586 300 560866 300 562151 295 563431 295 564713 293 565993 293 567273 293 568553 293 569836 80 569923 203 571116 80 571203 203 572396 77 572506 177 573676 77 573786 177 574956 75 575071 172 576236 75 576351 172 577513 75 577636 167 578793 75 578916 167 580071 52 580131 17 580203 160 581351 52 581411 17 581483 160 582626 60 582691 15 582768 155 583906 60 583971 15 584048 155 585186 80 585331 152 586466 80 586611 152 587743 83 587893 150 589023 83 589173 150 590301 85 590453 150 591581 85 591733 150 592861 85 593016 147 594138 90 594296 145 595418 90 595576 145 596693 95 596858 143 597973 95 598138 143 599256 92 599418 143 600536 92 600698 143 601818 90 601981 140 603098 90 603261 140 604386 82 604543 135 605666 82 605823 135 606953 73 607106 132 608233 73 608386 132 609523 63 609668 130 610803 63 610948 130 612088 58 612246 110 613368 58 613526 110 614653 53 614806 110 615933 53 616086 110 617213 50 617366 107 618493 50 618646 107 619776 47 619926 105 621056 47 621206 105 622338 45 622486 22 622523 65 623618 45 623766 22 623803 65 624898 48 625046 20 625088 58 626178 48 626326 20 626368 58 627463 23 627496 12 627608 15 627656 45 628743 23 628776 12 628888 15 628936 45 630056 15 630168 13 630226 32 631336 15 631448 13 631506 32 632618 15 632731 7 632798 13 633898 15 634011 7 634078 13 635178 18 636461 17 637741 17 639021 17 640301 17 641578 20 642858 20 644136 22 645416 22 646693 25 647973 25 649253 23 650533 23 651811 22 653091 22 654366 25 655646 25 656923 28 658203 28 659478 13 660758 13 662038 10 663318 10 664598 8 665878 8 667161 2 668441 2
9632a3c6f7f7fb2a643f15bd0249ddcc_0,435598 5 436878 5 438103 8 438148 33 439383 8 439428 33 440651 27 440701 60 441931 27 441981 60 443206 122 444486 122 445761 130 447041 130 448316 137 449596 137 450873 143 452153 143 453428 150 454708 150 455986 152 457266 152 458541 160 459821 160 461098 163 462376 167 463656 167 464933 170 466213 170 467488 175 468768 175 470046 177 471326 177 472601 182 473881 182 475156 187 476436 187 477711 192 478991 192 480266 197 481546 197 482823 200 484103 200 485378 205 486658 205 487933 210 489213 210 490488 215 491768 215 493043 220 494323 220 495598 225 496878 225 498156 227 499436 227 500711 232 501991 232 503268 235 504548 235 505826 237 507103 240 508383 240 509661 242 510941 242 512218 245 513498 245 514778 245 516058 245 517336 247 518616 247 519893 250 521173 250 522453 250 523733 250 525011 252 526291 252 527571 252 528851 252 530128 255 531408 255 532688 255 533968 255 535246 257 536526 257 537806 257 539086 257 540366 257 541646 257 542923 260 544203 260 545483 260 546763 260 548043 260 549321 262 550601 262 551881 262 553161 262 554441 262 555721 262 556998 265 558278 265 559558 263 560838 263 562118 263 563398 263 564676 265 565956 265 567236 265 568516 265 569796 265 571076 265 572353 265 573633 265 574913 265 576193 265 577473 265 578753 265 580033 265 581313 265 582591 265 583871 265 585151 265 586431 265 587711 265 588991 265 590271 265 591551 265 592831 262 594108 265 595388 265 596668 265 597948 265 599228 265 600508 265 601786 265 603066 265 604346 265 605626 265 606904 267 608184 267 609464 267 610744 267 612024 267 613304 267 614581 267 615861 267 617141 267 618421 267 619701 267 620981 267 622261 267 623541 267 624821 267 626101 267 627381 265 628661 265 629941 265 631221 265 632501 265 633781 265 635061 262 636341 262 637621 262 638901 262 640181 262 641464 257 642744 257 644024 257 645304 257 646584 257 647864 257 649144 254 650424 254 651706 252 652986 252 654266 250 655546 250 656826 250 658106 250 659386 247 660666 247 661946 247 663226 247 664508 245 665788 245 667068 243 668348 243 669631 240 670911 240 672191 240 673471 240 674753 235 676033 235 677316 232 678596 232 679878 230 681161 225 682441 225 683721 225 685001 225 686283 220 687563 220 688843 220 690123 220 691406 215 692686 215 693966 215 695246 215 696528 213 697808 213 699088 210 700368 210 701651 207 702931 207 704211 207 705491 207 706773 203 708053 203 709333 203 710613 203 711893 200 713173 200 714453 200 715733 200 717016 195 718296 195 719576 195 720856 195 722136 192 723416 192 724698 188 725978 188 727258 188 728538 185 729818 185 731101 180 732381 180 733661 177 734941 177 736221 177 737501 177 738783 173 740063 173 741343 173 742623 173 743903 170 744594 5 745183 170 745874 5 746466 167 747151 13 747746 167 748431 13 749026 165 749709 15 750306 165 750989 15 751586 165 752269 17 752866 165 753549 17 754148 160 754826 20 755428 160 756106 20 756708 160 757384 25 757988 160 758664 25 759268 158 759939 35 760548 158 761219 35 761828 155 762504 32 763108 155 763784 32 764388 155 765066 33 765668 155 766346 33 766948 153 767631 8 767644 15 768228 150 768916 3 769508 150 770196 3 770788 148 772068 148 773351 142 774631 142 775911 140 777191 140 778471 137 779751 137 781033 133 782313 133 783593 128 784873 128 786156 122 787436 122 788718 118 789998 118 791278 113 792558 113 793841 107 795121 107 796401 105 797681 105 798961 102 800241 102 801521 100 802801 100 804083 95 805363 95 806643 93 807923 93 809203 90 810483 90 811763 85 813043 83 814323 83 815606 75 816886 75 818166 72 819446 72 820728 65 822008 65 823293 55 824573 55 825858 45 827138 45 828423 28 829703 28 830993 8 832273 8
9632a3c6f7f7fb2a643f15bd0249ddcc_1,490966 5 492246 5 493523 10 494803 10 496081 12 497361 12 498631 22 499911 22 501188 25 502468 25 503748 28 505028 28 506306 30 507583 35 507633 3 508863 35 508913 3 510141 37 510193 6 511421 37 511473 6 512701 37 512753 6 513981 37 514033 6 515258 40 515313 6 516538 40 516593 6 517818 40 517873 6 519098 40 519153 6 520378 45 520431 5 521658 45 521711 5 522938 58 524218 58 525498 58 526778 58 528058 58 529338 58 530618 58 531898 58 533178 58 534458 58 535738 58 537018 58 538298 58 539578 58 540858 58 542138 58 543418 58 544698 58 545981 55 547261 55 548541 55 549823 53 551103 53 552383 53 553663 53 554943 50 556223 50 557506 27 557538 15 558786 27 558818 15 560071 12 560101 10 561351 12 561381 10 562661 7 563941 7 565221 5 566501 5 747096 15 748376 15 749654 22 750934 22 752211 30 753491 30 754771 35 756051 35 757329 45 758609 45 759889 50 761169 50 762449 55 763729 55 765011 55 766291 55 767571 60 768851 65 768926 10 770131 65 770206 10 771411 68 771489 7 772691 68 772769 7 773969 72 774061 3 775249 72 775341 3 776529 75 776619 7 777809 75 777899 7 779084 85 779174 12 780364 85 780454 12 781641 105 782921 105 784196 110 785476 110 786754 112 788034 112 789311 115 790591 115 791869 120 793149 120 794426 123 795706 123 796984 122 798264 122 799541 125 800821 125 802099 125 803379 125 804656 123 805936 123 807214 125 808494 125 809769 130 811049 130 812326 135 813601 143 814881 143 816159 145 817439 145 818716 150 819996 150 821276 150 822556 150 823834 155 825114 155 826391 158 827671 158 828949 160 830229 160 831506 163 832786 163 834066 168 835346 168 836624 170 837904 170 839184 172 840464 172 841741 175 843021 175 844301 178 845581 178 846861 178 848141 178 849419 182 850699 182 851979 182 853259 182 854539 182 855819 182 857096 185 858374 187 859654 187 860931 193 862211 193 863486 198 864766 198 866044 200 867324 200 868601 205 869881 205 871161 208 872441 208 873719 210 874999 210 876276 215 877556 215 878833 218 880113 218 881391 223 882671 223 883948 226 885228 226 886506 228 887786 228 889063 233 890343 233 891621 235 892901 235 894178 238 895458 238 896736 243 898016 243 899293 246 900571 250 901851 250 903128 253 904408 253 905688 253 906968 253 908246 255 909526 255 910806 255 912086 255 913366 258 914646 258 915926 258 917206 258 918483 261 919763 261 921043 261 922323 261 923601 263 924881 263 926161 263 927441 263 928718 266 929998 266 931276 268 932556 268 933836 268 935116 268 936393 271 937673 271 938956 268 940236 268 941516 268 942796 268 944076 268 945358 266 946638 266 947918 266 949198 266 950478 266 951758 266 953038 266 954318 266 955598 266 956878 266 958158 266 959438 266 960718 266 961998 266 963278 268 964558 268 965838 268 967118 268 968398 268 969678 268 970961 265 972241 265 973521 265 974801 265 976081 265 977361 265 978643 263 979923 263 981203 263 982483 263 983763 266 985043 266 986323 266 987603 266 988883 266 990163 268 991443 268 992723 266 994003 266 995283 266 996563 266 997843 263 999123 263 1000403 258 1001683 258 1002963 256 1004243 256 1005521 255 1006801 255 1008081 255 1009361 255 1010638 256 1011918 256 1013196 258 1014476 258 1015756 258 1017036 258 1018313 261 1019593 261 1020873 261 1022153 261 1023433 261 1024713 261 1025991 263 1027271 263 1028551 263 1029831 263 1031111 263 1032391 260 1033671 260 1034948 263 1036228 263 1037508 261 1038788 261 1040068 258 1041348 258 1042628 256 1043908 256 1045186 253 1046466 253 1047746 248 1049026 248 1050306 243 1051586 243 1052863 241 1054143 241 1055423 236 1056703 236 1057983 228 1059263 228 1060543 223 1061823 223 1063103 221 1064383 221 1065663 218 1066943 218 1068223 216 1069503 216 1070781 215 1072061 215 1073341 213 1074621 213 1075898 216 1077178 213 1078458 213 1079736 215 1081016 215 1082296 213 1083576 213 1084853 216 1086133 216 1087413 213 1088693 213 1089973 213 1091253 213 1092531 215 1093811 215 1095091 213 1096371 213 1097651 213 1098931 213 1100211 210 1101491 210 1102773 208 1104053 208 1105333 206 1106613 206 1107893 203 1109173 203 1110453 201 1111733 201 1113016 198 1114296 198 1115576 195 1116856 195 1118136 193 1119416 193 1120698 188 1121978 186 1123258 186 1124541 180 1125821 180 1127101 178 1128381 178 1129663 173 1130943 173 1132226 168 1133506 168 1134788 163 1136068 163 1137351 158 1138631 158 1139913 156 1141193 156 1142473 153 1143753 153 1145036 148 1146316 148 1147598 143 1148878 143 1150161 138 1151441 138 1152721 135 1154001 135 1155283 131 1156563 131 1157848 123 1159128 123 1160421 108 1161701 108 1162988 98 1164273 91 1165553 91 1166851 70 1168131 70 1169419 57 1170699 57 1171999 35 1173279 35 1174569 22 1175849 22 1177131 15 1178411 15 1179694 10 1180974 10
